unique_id,tag
3d08cf6c-bff3-4586-9a67-832952eb1afc,노점
3d08cf6c-bff3-4586-9a67-832952eb1afc,빵
a0e31e0c-b32d-477c-afe3-4148aba0acf1,아이스크림
a0e31e0c-b32d-477c-afe3-4148aba0acf1,디저트
a0e31e0c-b32d-477c-afe3-4148aba0acf1,노점
381e6605-798c-4bb6-a708-4ec4148e7a0b,음료
381e6605-798c-4bb6-a708-4ec4148e7a0b,아이스크림
381e6605-798c-4bb6-a708-4ec4148e7a0b,노점
ada7845c-2de4-4094-9085-e01217c8a0a6,음료
ada7845c-2de4-4094-9085-e01217c8a0a6,노점
ada7845c-2de4-4094-9085-e01217c8a0a6,시장
7624505a-55e0-4acd-ada0-ed14c46c8480,좌석있음
7624505a-55e0-4acd-ada0-ed14c46c8480,음료
7624505a-55e0-4acd-ada0-ed14c46c8480,노점
7624505a-55e0-4acd-ada0-ed14c46c8480,시장
a2be74fd-cffe-46d2-b239-bce81f91e68d,좌석있음
a2be74fd-cffe-46d2-b239-bce81f91e68d,빵
a2be74fd-cffe-46d2-b239-bce81f91e68d,노점
a2be74fd-cffe-46d2-b239-bce81f91e68d,시장
03c641b7-ad61-429e-9ad8-2f56ad95885a,좌석있음
03c641b7-ad61-429e-9ad8-2f56ad95885a,노점
f2a31883-0cb9-44e3-84c2-76e4096b1769,좌석있음
87242a56-de7c-45f9-bf35-cd7d8259b690,좌석있음
87242a56-de7c-45f9-bf35-cd7d8259b690,순대
c14781d3-1799-4b0f-badf-67654ccbcff7,카페
c14781d3-1799-4b0f-badf-67654ccbcff7,커피
c14781d3-1799-4b0f-badf-67654ccbcff7,좌석있음
c14781d3-1799-4b0f-badf-67654ccbcff7,시장
5a00209f-47ac-422e-9aa1-100ab8738111,카페
5a00209f-47ac-422e-9aa1-100ab8738111,과일
5a00209f-47ac-422e-9aa1-100ab8738111,음료
5a00209f-47ac-422e-9aa1-100ab8738111,시장
e4f46f78-e5dc-4268-9f8e-6afde7ba10bc,과일
e4f46f78-e5dc-4268-9f8e-6afde7ba10bc,의류
e4f46f78-e5dc-4268-9f8e-6afde7ba10bc,음료
e4f46f78-e5dc-4268-9f8e-6afde7ba10bc,시장
535558fa-1b65-4aa7-83b0-68cec25c2a8d,과일
535558fa-1b65-4aa7-83b0-68cec25c2a8d,시장
fc52d629-cc57-4bda-b942-67dcf0a363ae,과일
fc52d629-cc57-4bda-b942-67dcf0a363ae,수박
fc52d629-cc57-4bda-b942-67dcf0a363ae,시장
f40a7bc4-c91e-42a7-a9e0-e0382d5bbf78,과일
f40a7bc4-c91e-42a7-a9e0-e0382d5bbf78,수박
f40a7bc4-c91e-42a7-a9e0-e0382d5bbf78,시장
6fcda3b5-c6b6-416d-af83-548e984efc30,포장
6fcda3b5-c6b6-416d-af83-548e984efc30,과일
6fcda3b5-c6b6-416d-af83-548e984efc30,시장
473fbde2-a540-41a1-9d32-62b21130332e,포장
473fbde2-a540-41a1-9d32-62b21130332e,시장
81180a03-86de-4cd6-8979-9697916a3f82,포장
81180a03-86de-4cd6-8979-9697916a3f82,떡
81180a03-86de-4cd6-8979-9697916a3f82,시장
77971ecc-d54b-4f15-9129-0202da22d197,포장
77971ecc-d54b-4f15-9129-0202da22d197,떡
77971ecc-d54b-4f15-9129-0202da22d197,시장
60c49501-0b49-4e85-a274-6ee527c4a49c,포장
60c49501-0b49-4e85-a274-6ee527c4a49c,떡
ea8e7f8a-f53d-4d82-a917-628afb7c1b30,떡
6edafe97-a510-4617-a55b-d28f4185dabd,주방도구
6edafe97-a510-4617-a55b-d28f4185dabd,떡
8f7cbc56-4378-41e7-8fdd-d0a5b3ed547a,떡
8f7cbc56-4378-41e7-8fdd-d0a5b3ed547a,디저트
8f7cbc56-4378-41e7-8fdd-d0a5b3ed547a,과자
79ba0b36-f07c-4eb1-b4db-a6c56c700208,과자
79ba0b36-f07c-4eb1-b4db-a6c56c700208,디저트
79ba0b36-f07c-4eb1-b4db-a6c56c700208,빵
7d5e67ef-9ef2-45d0-bd51-413141a9109c,포장
7d5e67ef-9ef2-45d0-bd51-413141a9109c,과자
757f6548-dc6e-4fc3-8112-91306906ff24,포장
757f6548-dc6e-4fc3-8112-91306906ff24,반찬
344281f8-7d29-4cbb-a741-12e8dec6e0db,포장
344281f8-7d29-4cbb-a741-12e8dec6e0db,국수
5772b88a-a5f6-4b0b-b7e4-2fd527b6f15d,채소
5772b88a-a5f6-4b0b-b7e4-2fd527b6f15d,국수
49a4de2d-3027-430d-bd87-97a625433811,배추
49a4de2d-3027-430d-bd87-97a625433811,채소
49a4de2d-3027-430d-bd87-97a625433811,시장
68c1e3df-8659-4216-ac5f-95f83e8c199d,배추
68c1e3df-8659-4216-ac5f-95f83e8c199d,채소
68c1e3df-8659-4216-ac5f-95f83e8c199d,콩나물
68c1e3df-8659-4216-ac5f-95f83e8c199d,시장
a30b7e3f-34c5-4e4e-a785-7c9686fa65a0,채소
a30b7e3f-34c5-4e4e-a785-7c9686fa65a0,건어물
a30b7e3f-34c5-4e4e-a785-7c9686fa65a0,시장
d5bb874f-5b7b-4729-9cd3-1939ed2d2085,노점
d5bb874f-5b7b-4729-9cd3-1939ed2d2085,채소
d5bb874f-5b7b-4729-9cd3-1939ed2d2085,건어물
d5bb874f-5b7b-4729-9cd3-1939ed2d2085,시장
c971e612-0667-4fbf-ad2c-13a2e0cb3ccb,분식
c971e612-0667-4fbf-ad2c-13a2e0cb3ccb,건어물
c971e612-0667-4fbf-ad2c-13a2e0cb3ccb,노점
c971e612-0667-4fbf-ad2c-13a2e0cb3ccb,시장
6184836a-a3e0-4867-833d-94f793bb18d5,분식
6184836a-a3e0-4867-833d-94f793bb18d5,만두
6184836a-a3e0-4867-833d-94f793bb18d5,노점
6184836a-a3e0-4867-833d-94f793bb18d5,시장
89a759ad-6c21-4a3a-94ba-4b0718e33b32,분식
89a759ad-6c21-4a3a-94ba-4b0718e33b32,닭강정
89a759ad-6c21-4a3a-94ba-4b0718e33b32,노점
89a759ad-6c21-4a3a-94ba-4b0718e33b32,시장
c6732909-40f0-45aa-a695-8a21894915d1,닭강정
c6732909-40f0-45aa-a695-8a21894915d1,김밥
c6732909-40f0-45aa-a695-8a21894915d1,노점
c6732909-40f0-45aa-a695-8a21894915d1,시장
22f50a22-cf59-4bba-8ca3-dd9b907c1952,김밥
22f50a22-cf59-4bba-8ca3-dd9b907c1952,시장
a068c682-9cc7-46af-a1b3-47bffe9732df,김밥
a068c682-9cc7-46af-a1b3-47bffe9732df,튀김
a068c682-9cc7-46af-a1b3-47bffe9732df,시장
5cf62e49-4e91-4017-abf3-2ac4cde91958,시장
13a07cd0-5b60-469e-84e6-2f255b5cca30,시장
93e02e0c-c1dc-42fa-bc06-db565772009b,시장
a1e7c24c-9928-4fc5-8a42-9134c56dc0d8,시장
6012937d-0a6c-45e0-a226-c6d53a31d832,시장
8693ad6a-3391-452a-8ec6-b602ab4865bb,꽃
8693ad6a-3391-452a-8ec6-b602ab4865bb,시장
470cf06e-6220-4169-a479-cdee630cc7d0,전
470cf06e-6220-4169-a479-cdee630cc7d0,시장
bdd0db64-8137-4537-ab6d-f279dd0ffd45,족발
bdd0db64-8137-4537-ab6d-f279dd0ffd45,시장
ad7dcc60-de54-4a69-9155-3f6ba69db838,정육점
ad7dcc60-de54-4a69-9155-3f6ba69db838,시장
90600fa6-d138-4a10-ad50-693ccec5093c,번데기
90600fa6-d138-4a10-ad50-693ccec5093c,시장
6d4a0906-f67b-46c3-a7ca-fd1261a5216f,고구마
6d4a0906-f67b-46c3-a7ca-fd1261a5216f,시장
34625d48-f937-4307-8d3e-3a68d4e96a0f,연근
34625d48-f937-4307-8d3e-3a68d4e96a0f,고구마
34625d48-f937-4307-8d3e-3a68d4e96a0f,시장
033ebc04-7a9f-43e2-ac21-c0bf48f041f1,마늘
033ebc04-7a9f-43e2-ac21-c0bf48f041f1,연근
033ebc04-7a9f-43e2-ac21-c0bf48f041f1,한약재
033ebc04-7a9f-43e2-ac21-c0bf48f041f1,시장
76125d6e-8b34-4d21-abe6-02fd5fdc4277,포장
76125d6e-8b34-4d21-abe6-02fd5fdc4277,한약재
76125d6e-8b34-4d21-abe6-02fd5fdc4277,시장
8958880e-65e9-4fd5-b3c9-5acc528f8b09,포장
8958880e-65e9-4fd5-b3c9-5acc528f8b09,한약재
8958880e-65e9-4fd5-b3c9-5acc528f8b09,시장
d0ffa774-0e66-4413-90a4-480cb9bc634f,대추
d0ffa774-0e66-4413-90a4-480cb9bc634f,한약재
d0ffa774-0e66-4413-90a4-480cb9bc634f,시장
15634d00-1958-474f-a700-b743ac1b96d5,한약재
15634d00-1958-474f-a700-b743ac1b96d5,건어물
15634d00-1958-474f-a700-b743ac1b96d5,채소
15634d00-1958-474f-a700-b743ac1b96d5,도라지
15634d00-1958-474f-a700-b743ac1b96d5,닭강정
15634d00-1958-474f-a700-b743ac1b96d5,시장
0c43eec2-be05-4716-85b5-818357f6a1bc,생선
0c43eec2-be05-4716-85b5-818357f6a1bc,건어물
0c43eec2-be05-4716-85b5-818357f6a1bc,시장
a60c9aae-9a8f-4e20-aea0-474a11f52a36,건어물
a60c9aae-9a8f-4e20-aea0-474a11f52a36,생선
a60c9aae-9a8f-4e20-aea0-474a11f52a36,의류
a60c9aae-9a8f-4e20-aea0-474a11f52a36,장신구
a60c9aae-9a8f-4e20-aea0-474a11f52a36,시장
0279f5b9-57ef-458d-9a5b-352c02c3eac6,수건
0279f5b9-57ef-458d-9a5b-352c02c3eac6,의류
0279f5b9-57ef-458d-9a5b-352c02c3eac6,시장
597bc6e7-fb7c-4f09-89b0-26ab1de66622,분식
597bc6e7-fb7c-4f09-89b0-26ab1de66622,의류
597bc6e7-fb7c-4f09-89b0-26ab1de66622,시장
ff4caa82-3fc4-40b4-8868-4de6e1b28c8b,분식
ff4caa82-3fc4-40b4-8868-4de6e1b28c8b,신발
ff4caa82-3fc4-40b4-8868-4de6e1b28c8b,의류
ff4caa82-3fc4-40b4-8868-4de6e1b28c8b,만두
ff4caa82-3fc4-40b4-8868-4de6e1b28c8b,시장
a8e08521-3b3a-4331-8277-239da6870514,신발
a8e08521-3b3a-4331-8277-239da6870514,모자
a8e08521-3b3a-4331-8277-239da6870514,의류
a8e08521-3b3a-4331-8277-239da6870514,닭강정
a8e08521-3b3a-4331-8277-239da6870514,시장
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,노점
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,모자
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,주방도구
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,국수
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,의류
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,좌석있음
f17aa7fa-734e-4dc8-a3fb-ca8833f3b925,시장
3ec9abe9-8cc7-45d1-9614-298d94dd9ee6,주방도구
3ec9abe9-8cc7-45d1-9614-298d94dd9ee6,강정
3ec9abe9-8cc7-45d1-9614-298d94dd9ee6,노점
3ec9abe9-8cc7-45d1-9614-298d94dd9ee6,시장
d29d2126-093e-49bd-8a85-0dfd52bb547f,강정
d29d2126-093e-49bd-8a85-0dfd52bb547f,노점
d29d2126-093e-49bd-8a85-0dfd52bb547f,시장
8aa131bf-2431-463e-a085-f936bf365928,바구니
8aa131bf-2431-463e-a085-f936bf365928,노점
8aa131bf-2431-463e-a085-f936bf365928,시장
7cf4070d-0903-4148-b10c-cd5722ab97ca,과자
7cf4070d-0903-4148-b10c-cd5722ab97ca,노점
7cf4070d-0903-4148-b10c-cd5722ab97ca,시장
067228ee-4ecf-4c7a-9b86-7fe7a076b28b,묵
067228ee-4ecf-4c7a-9b86-7fe7a076b28b,노점
067228ee-4ecf-4c7a-9b86-7fe7a076b28b,시장
ea58a143-24d7-436d-8179-1af47364c3f9,견과류
ea58a143-24d7-436d-8179-1af47364c3f9,노점
ea58a143-24d7-436d-8179-1af47364c3f9,시장
4e016ab6-0896-49ce-b5d7-252a3b721478,견과류
4e016ab6-0896-49ce-b5d7-252a3b721478,참깨
4e016ab6-0896-49ce-b5d7-252a3b721478,노점
4e016ab6-0896-49ce-b5d7-252a3b721478,시장
e65c55f9-fa06-4b3f-8e28-f843c4a340fd,반찬
e65c55f9-fa06-4b3f-8e28-f843c4a340fd,노점
e65c55f9-fa06-4b3f-8e28-f843c4a340fd,시장
f2e10dbe-e814-4b90-8217-ba4b57693782,분식
f2e10dbe-e814-4b90-8217-ba4b57693782,반찬
f2e10dbe-e814-4b90-8217-ba4b57693782,시장
f645e9ee-387d-417b-9f77-6aa90db44c4c,분식
f645e9ee-387d-417b-9f77-6aa90db44c4c,국수
f645e9ee-387d-417b-9f77-6aa90db44c4c,노점
f645e9ee-387d-417b-9f77-6aa90db44c4c,시장
cf62f595-917f-4b02-a09f-d914b531177c,음료
cf62f595-917f-4b02-a09f-d914b531177c,식혜
cf62f595-917f-4b02-a09f-d914b531177c,노점
cf62f595-917f-4b02-a09f-d914b531177c,시장
d144f9ce-05c0-45c8-9a8f-73ed724dbc26,음료
d144f9ce-05c0-45c8-9a8f-73ed724dbc26,식혜
d144f9ce-05c0-45c8-9a8f-73ed724dbc26,시장
391db48a-fc45-48a6-ace6-9aaab6a71290,음료
391db48a-fc45-48a6-ace6-9aaab6a71290,생선
391db48a-fc45-48a6-ace6-9aaab6a71290,시장
67ac0176-3a92-4c5a-a8cc-1a6f3b67da91,음료
8d96f4ae-0bcb-4e3e-aa72-2c82202e8514,음료
8d96f4ae-0bcb-4e3e-aa72-2c82202e8514,양파
dc463652-9c00-422d-8cd9-b32df9a05d26,포도
dc463652-9c00-422d-8cd9-b32df9a05d26,음료
dc463652-9c00-422d-8cd9-b32df9a05d26,식혜
dfc41353-5a7a-4e69-81ae-34c9807239fc,음료
dfc41353-5a7a-4e69-81ae-34c9807239fc,커피
dfc41353-5a7a-4e69-81ae-34c9807239fc,식혜
7f0d540a-1842-4d22-a6fa-f10a224d7a9c,과일
34859d56-e4ef-4864-b424-9d7a4e1e6c39,귤
34859d56-e4ef-4864-b424-9d7a4e1e6c39,과일
34859d56-e4ef-4864-b424-9d7a4e1e6c39,시장
40606089-f333-43e1-9781-7be4a40e4dfe,귤
40606089-f333-43e1-9781-7be4a40e4dfe,과일
40606089-f333-43e1-9781-7be4a40e4dfe,사과
40606089-f333-43e1-9781-7be4a40e4dfe,시장
78530158-ceb9-4abb-a7a5-30ea76a7f62c,과일
78530158-ceb9-4abb-a7a5-30ea76a7f62c,사과
78530158-ceb9-4abb-a7a5-30ea76a7f62c,바구니
78530158-ceb9-4abb-a7a5-30ea76a7f62c,시장
0dfd3a4c-20cc-486a-9e3c-bae3f4b2d230,과일
0dfd3a4c-20cc-486a-9e3c-bae3f4b2d230,바구니
0dfd3a4c-20cc-486a-9e3c-bae3f4b2d230,시장
c95da31d-2f4c-4dfd-ac6c-37c5aecbfc2f,귤
c95da31d-2f4c-4dfd-ac6c-37c5aecbfc2f,바구니
c95da31d-2f4c-4dfd-ac6c-37c5aecbfc2f,과일
c95da31d-2f4c-4dfd-ac6c-37c5aecbfc2f,토마토
c95da31d-2f4c-4dfd-ac6c-37c5aecbfc2f,시장
f76ed5e7-c132-4c6b-a8fe-a5d5f2156e3f,강정
f76ed5e7-c132-4c6b-a8fe-a5d5f2156e3f,바구니
f76ed5e7-c132-4c6b-a8fe-a5d5f2156e3f,시장
9f55651c-d249-4181-a8ee-d6859e8e2d7c,강정
1f9a81d3-6363-40f4-90ce-65084babb1de,생강
86575220-46ef-40a4-a4e1-6c18c410d4af,분식
86575220-46ef-40a4-a4e1-6c18c410d4af,도너츠
86575220-46ef-40a4-a4e1-6c18c410d4af,붕어빵
86575220-46ef-40a4-a4e1-6c18c410d4af,빵
86575220-46ef-40a4-a4e1-6c18c410d4af,뻥튀기
182bbbee-9f6f-4448-a2b3-873705daaead,분식
182bbbee-9f6f-4448-a2b3-873705daaead,튀김
182bbbee-9f6f-4448-a2b3-873705daaead,핫도그
182bbbee-9f6f-4448-a2b3-873705daaead,붕어빵
182bbbee-9f6f-4448-a2b3-873705daaead,빵
182bbbee-9f6f-4448-a2b3-873705daaead,뻥튀기
182bbbee-9f6f-4448-a2b3-873705daaead,꼬치
40125e29-4aea-4eb1-a899-7d761fe5111e,붕어빵
40125e29-4aea-4eb1-a899-7d761fe5111e,의류
40125e29-4aea-4eb1-a899-7d761fe5111e,노점
40125e29-4aea-4eb1-a899-7d761fe5111e,핫도그
f2e848f9-f938-4005-9a86-94f53e019941,의류
f2e848f9-f938-4005-9a86-94f53e019941,노점
ca167739-e728-4734-859b-a5c390c2eb49,의류
14c790cf-c54c-4353-8663-548703b01a32,의류
eba89e2f-0df8-47fa-baec-25cd731895ae,의류
bcbcfa8a-f605-4a08-8d67-01117df57a09,의류
58116fee-51ae-4539-9794-6f481bcb01f0,수건
58116fee-51ae-4539-9794-6f481bcb01f0,장난감
58116fee-51ae-4539-9794-6f481bcb01f0,의류
d0cd7278-03fc-4d8d-9d86-4749d9aca475,장난감
d3db1af8-7d9d-49a2-af45-ec0100b20b04,장난감
53f70fc1-07ac-47ee-a383-e4b851c6477c,장신구
53f70fc1-07ac-47ee-a383-e4b851c6477c,장난감
53f70fc1-07ac-47ee-a383-e4b851c6477c,노점
f2d4a3e6-c412-4a9f-a27c-fe129f560438,고구마
f2d4a3e6-c412-4a9f-a27c-fe129f560438,노점
d3301bef-d4ea-4b10-9018-226ca960f4b3,도너츠
d3301bef-d4ea-4b10-9018-226ca960f4b3,노점
dd7fad62-3350-41ab-bb0d-cad0bd26296c,도너츠
dd7fad62-3350-41ab-bb0d-cad0bd26296c,핫도그
dd7fad62-3350-41ab-bb0d-cad0bd26296c,노점
dd7fad62-3350-41ab-bb0d-cad0bd26296c,시장
5b7691af-de03-4c95-a9b8-28db39a0e384,노점
5b7691af-de03-4c95-a9b8-28db39a0e384,꽈배기
5b7691af-de03-4c95-a9b8-28db39a0e384,신발
5b7691af-de03-4c95-a9b8-28db39a0e384,도너츠
5b7691af-de03-4c95-a9b8-28db39a0e384,빵
5b7691af-de03-4c95-a9b8-28db39a0e384,의류
5b7691af-de03-4c95-a9b8-28db39a0e384,장신구
5b7691af-de03-4c95-a9b8-28db39a0e384,시장
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,바구니
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,노점
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,꽃
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,신발
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,붕어빵
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,의류
32eaaa68-6a6c-4324-97fa-7e0a87ab7975,시장
2fe07864-4f60-4ec1-bae8-4b1bd0055458,바구니
2fe07864-4f60-4ec1-bae8-4b1bd0055458,채소
2fe07864-4f60-4ec1-bae8-4b1bd0055458,과일
2fe07864-4f60-4ec1-bae8-4b1bd0055458,신발
2fe07864-4f60-4ec1-bae8-4b1bd0055458,생선
2fe07864-4f60-4ec1-bae8-4b1bd0055458,의류
2fe07864-4f60-4ec1-bae8-4b1bd0055458,반찬
2fe07864-4f60-4ec1-bae8-4b1bd0055458,젓갈
2fe07864-4f60-4ec1-bae8-4b1bd0055458,시장
47b3b0cf-6035-4d83-9069-cee8984dc365,마늘
47b3b0cf-6035-4d83-9069-cee8984dc365,채소
47b3b0cf-6035-4d83-9069-cee8984dc365,시장
8cded9f6-c6c5-4647-9672-a78b78c0807d,마늘
8cded9f6-c6c5-4647-9672-a78b78c0807d,양파
8cded9f6-c6c5-4647-9672-a78b78c0807d,건어물
8cded9f6-c6c5-4647-9672-a78b78c0807d,시장
2fd5fd13-000e-41ca-9e50-6e780a975900,마늘
2fd5fd13-000e-41ca-9e50-6e780a975900,우동
2fd5fd13-000e-41ca-9e50-6e780a975900,노점
2fd5fd13-000e-41ca-9e50-6e780a975900,시장
1c0dacb7-33f4-471d-b9dd-d87a2aab2abd,꼬치
1c0dacb7-33f4-471d-b9dd-d87a2aab2abd,노점
1c0dacb7-33f4-471d-b9dd-d87a2aab2abd,옥수수
7dcbe686-7d7e-47e5-9976-47cc8a24ee38,채소
7dcbe686-7d7e-47e5-9976-47cc8a24ee38,한약재
7dcbe686-7d7e-47e5-9976-47cc8a24ee38,노점
2e0f3c37-6737-4f82-9537-70002d85decb,주방도구
2e0f3c37-6737-4f82-9537-70002d85decb,노점
2e0f3c37-6737-4f82-9537-70002d85decb,수제비
2e0f3c37-6737-4f82-9537-70002d85decb,칼국수
a90d17c5-08d2-4c07-b28b-0e9879928127,노점
a90d17c5-08d2-4c07-b28b-0e9879928127,튀김
a90d17c5-08d2-4c07-b28b-0e9879928127,주방도구
a90d17c5-08d2-4c07-b28b-0e9879928127,닭강정
a90d17c5-08d2-4c07-b28b-0e9879928127,치킨
a90d17c5-08d2-4c07-b28b-0e9879928127,좌석있음
a981f48a-62da-497f-9c6d-e13f411d70fb,튀김
b5e45d19-5134-4b30-889b-e688b5f7386a,폰케이스
c877b1ef-9054-428e-adaf-b025a696edb9,분식
c877b1ef-9054-428e-adaf-b025a696edb9,닭강정
04c67291-bf46-4c2a-ab53-ec0d2ce7e0c4,신발
fc6d61b6-37f7-420c-88e6-557faebb37cf,신발
d310e9b1-a864-40a8-b30e-9da7c3786c3a,신발
03e7a43d-6ff7-401b-b8d7-52765d0e2049,신발
66046413-17e2-44a3-9039-3d8b8ea90b4f,귤
66046413-17e2-44a3-9039-3d8b8ea90b4f,수박
66046413-17e2-44a3-9039-3d8b8ea90b4f,사과
66046413-17e2-44a3-9039-3d8b8ea90b4f,바나나
66046413-17e2-44a3-9039-3d8b8ea90b4f,과일
66046413-17e2-44a3-9039-3d8b8ea90b4f,포도
66046413-17e2-44a3-9039-3d8b8ea90b4f,배
66046413-17e2-44a3-9039-3d8b8ea90b4f,시장
d67752f0-ff30-4b34-94c6-c1f6a7d9a775,과일
d67752f0-ff30-4b34-94c6-c1f6a7d9a775,포도
d67752f0-ff30-4b34-94c6-c1f6a7d9a775,배
d67752f0-ff30-4b34-94c6-c1f6a7d9a775,과자
d67752f0-ff30-4b34-94c6-c1f6a7d9a775,시장
86bfcb33-9e1b-423e-a3c4-4d0cd42de2b8,포장
86bfcb33-9e1b-423e-a3c4-4d0cd42de2b8,장난감
86bfcb33-9e1b-423e-a3c4-4d0cd42de2b8,시장
03ff7b9f-80d7-4e38-b6c7-012bfd58b286,포장
03ff7b9f-80d7-4e38-b6c7-012bfd58b286,멸치
03ff7b9f-80d7-4e38-b6c7-012bfd58b286,시장
1895b30c-341d-4f8d-92a7-9258adae3435,포장
1895b30c-341d-4f8d-92a7-9258adae3435,생선
1895b30c-341d-4f8d-92a7-9258adae3435,젓갈
1895b30c-341d-4f8d-92a7-9258adae3435,건어물
5ac07413-0a4a-46cb-8a5b-944820165772,건어물
0fe3138d-4a14-49e9-99a5-b78aa40c3766,건어물
ca59ea4d-bffe-45b7-b597-72e9cc240aae,가래떡
ca59ea4d-bffe-45b7-b597-72e9cc240aae,건어물
ca59ea4d-bffe-45b7-b597-72e9cc240aae,건강식품
3133d3fc-5b46-4a5d-8863-e9715a56b925,건강식품
0394a172-796b-4b89-9d88-6aae546cfd9e,모자
e5615d64-03f9-4c71-ac29-e80a59cebb74,떡볶이
10ae0184-febf-4c9f-9e47-50314c7d73e5,떡볶이
057d7d18-fe81-4fea-ad66-3416c4bdcfe0,떡볶이
190f3ce9-63a4-4481-a6a0-f8a5a1aad2d2,침구류
a897e7fc-d04d-420c-bd6e-0b2135ae1704,침구류
ffca377b-04b9-4587-8df2-9d9c124931f5,김밥
f88d8bc1-32c5-4677-b36d-5456bd75e8bf,바구니
d63d7b5b-977d-401d-8d60-ab2d5ce98dca,아이스크림
c110f9dd-1ace-4909-bbba-b12ce6e88ff1,화장품
2e4fa3ee-c8c8-4363-8002-b7b6d6f1d27d,콩
2a01fe63-6b12-425e-b556-2d4c9e5cea2d,만두
25e1c489-912d-4ac5-bd08-0865452d3007,벨트
e9dbc57f-3b77-457c-8f8a-cad281507d0b,수건
